0,"[1099.1555312493429, 1036.3126325575975, 1921.1596622841132, 1715.8303381129906, 2012.7372805923335, 1395.068577671927, 1553.020955385318, 358.3269142674851, 1107.9327018399597, 846.7612587465824, 1386.8132038321403, 2228.9203078022856, 867.311432428579, 1330.1484448753333, 1115.8728479858025, 913.1147343549303, 1142.0077856493024, 1510.4481848977491, 1521.4322757745936, 1755.854146458425, 1112.1356785797161, 1200.9187053332193, 1508.037122320587, 1104.019708255037, 1180.8822519851083, 892.0523177472708, 2278.193088352214, 1524.4217025021262, 1415.6864545137514, 1673.1875648738655, 1265.3114528089595, 1625.8014058835975, 2189.799710143575, 719.6032615154966, 743.1987317816, 538.4523086937093, 638.6955772136539, 477.9922685686681, 1402.823371832039, 1103.9645333196854, 1338.8290423603662, 1612.5110486309686, 979.3154803229027, 1046.0393360893443, 1207.2524533470164, 1587.861337538558, 1233.1932642293796, 1271.489868183535, 1227.87752681628, 1973.9952161081953, 1121.944464072566, 1377.880601171583, 1116.0926137243102, 819.9131788448286, 1830.9818321055238, 2421.2360090375214]","[1073.2983040822264, 1376.5876042811133, 1124.3604864109475, 923.5127433197194, -401.05572236691296, 570.0409097713018, 716.1957571439052, 1013.3606946160335, 418.9388063930064, 1332.4775950170406, 202.66587981662906, 129.7900234680992, 1435.8960745587938, 594.6667236778658, 1867.8997844032983, 1392.8618618133232, 1370.7322830265794, 772.5020960624415, 587.5576351233885, 1579.0097506596467, 1199.7147037470868, 773.4635425617043, 372.6974574003616, 1480.544803435494, 545.1874210031356, 153.19819329248458, 943.1404469269, 2389.4507318045107, 836.4892162399792, 420.88961346110955, 1996.3383247616202, 278.4066430430112, 1086.1087127643814, 1490.5702299535114, 1224.7735129549064, 626.5414206033256, 567.9986723193115, 1430.061004199075, 1280.3135119049994, 1156.5059690940307, 1322.8219292914946, 894.1473262620511, 1343.412537793798, 207.81100348382824, 1590.9660657576032, 821.5390285310878, 589.3041252975572, 266.6883966001733, 221.2156774590121, 1428.9816397640961, 1435.2832948900977, 1164.8745417826603, 392.34038249602963, 549.9766001159269, 941.2198440185684, 1631.7057661473764]"
1,"[1554.4783944007622, 1192.3378586757217, 1974.7369444992248, 1634.2009063275157, 2446.599190109134, 1663.7741875561942, 1517.7790978241267, 1942.1622588506264, 1927.9432984816808, 1683.8883770755206, 1458.2910289747133, 1738.9637566181277, 1811.8383466252178, 1650.959560138008, 1541.0481715763308, 1843.6897340812961, 1805.52852869798, 1205.9925565589676, 1542.595890919804, 1260.7678133026254, 1647.5197072366852, 657.4848918463714, 2312.630934617433, 1346.610530999683, 764.6212045521331, 997.5788222719221, 1731.9755598726283, 1353.0345879423467, 1937.7337995419164, 892.6114073250369, 975.7243674596157, 1713.8640443177665, 1261.769500658315, 2916.4151193023213, 1126.9021824539404, 1519.6467634682328, 1168.9111518895236, 809.8514410570008, 920.1047383148618, 2722.704982310829, 1226.5307250253218, 1939.681691793288, 1581.4416020872986, 1878.8433967417436, 2059.5476395966516, 2573.344592412456, 2004.5513451811964, 1301.1162009085267, 2072.9574280001, 1833.5782553866472, 1926.37408086805, 1885.8755494650643, 1316.1470862903316, 1319.9804955308036, 1381.6006939381534, 1643.1005041287876, 1753.5038993989938]","[855.9668193575235, 125.0406367276455, 2103.185823322956, 1147.7042189518588, 1182.1772712940874, 1938.3676195237513, 1354.0643631199928, 336.4188207900479, 2042.1929189432412, 694.742167951873, 858.940797787398, 1085.8653762941458, 1612.704487737451, 1250.756957343713, 934.9263598849839, 1057.7695882811386, 161.77666539005259, 1134.4626775564193, 548.9365329370557, 997.5077556623401, 1584.272795691748, 1397.512021981648, 938.3395102619352, 1308.5138255660104, 342.43811389839175, 1689.8695290955866, 1081.8872319737848, 1585.5382073740557, 1244.4068012114476, -310.9814247457389, 1283.132384711087, 958.4387389967424, 1176.659731931385, -274.2837504194922, 1027.4238031952027, 1773.1200165085174, 1984.26533425861, 885.4807769928257, -34.902830749878376, 1378.9672832069464, 971.2028489871282, 1865.2433348581644, 904.3353178863363, 1604.641086255855, 1148.2874358635127, 42.931085001639985, 920.5934803281989, 1574.5094869703807, 920.9060500673268, 889.991863961859, 887.8658901246326, 1643.778630618649, 557.6280349255394, 470.1043174093593, 474.94111331171007, 802.1171610803085, 1875.044475882216]"
2,"[1724.2447067576927, 1085.8514622491716, 1733.2867855035388, 1890.704574215694, 1623.0810820873542, 1796.235388661688, 1735.088424233798, 1430.7946387029306, 1261.3052377218482, 2551.5127521719573, 1605.1132661562067, 2028.7347908307092, 1693.0376494275697, 797.97759845927, 1489.0192922980486, 1113.9320828355226, 1949.5736107502935, 2090.1536872947017, 1414.2099834817259, 1725.0726806099563, 1797.805513284122, 1569.1223418161528, 1751.623221839915, 2176.0134046807607, 1356.573280314388, 1396.2482084286187, 1031.437098255776, 1348.5551007862216, 1597.7098446312434, 1460.7747992303186, 1102.9730003682844, 1464.0143851287733, 1815.5376624438206, 2365.814260975976, 2564.6049231677516, 2174.070919212799, 1873.2765852495872, 2013.3712935402268, 2093.8632206291586, 1980.5097482502536, 2175.9924820273045, 1528.5094569097894, 2236.8262222818876, 1858.3076335628548, 1545.742338952403, 1491.4511299188841, 1136.971407233317, 1524.6734233821326, 2580.6222322783215, 1816.4093171031068, 1892.1957010910162, 1583.1265946194305, 1951.5767323960777, 1583.2314478357985, 938.055021835385, 1795.3231205931872, 1640.1699876291293, 1435.6073364313324, 1494.0325078612934, 1859.2997075657534]","[434.0822922841762, 468.76201359794686, 929.4799005930918, 603.6447134513019, 1391.8472067727298, 928.6560823492673, 477.01934841202, 538.7948097548287, 115.4459563827786, 590.8401108529451, 570.9839886708351, 1320.8514089644477, 2192.601755995538, 1223.2440827278142, 1400.0257950906107, 1019.9618135846367, 2304.576955919846, 281.33413032444423, 1705.804558657127, 1128.2311415902286, 1780.881737917056, 960.0952195995542, 1211.6429478200607, 271.29736082526233, 1168.957241306386, 1820.1497040012491, 402.40740112216736, 432.6370117472479, 1733.620780199385, 537.6878502773106, 1334.7456588014093, 932.2060917879189, 1132.13438727008, 584.0563499286036, 1298.9523413063507, 446.3331240756388, 1959.2763622518587, 1257.1383877735343, 713.42417644542, 698.1641672832975, 693.9141263713918, 1354.9605558249987, 890.073146278105, 963.9469826957356, 1454.633758294527, 1158.5301989299232, 487.94879922440305, 1275.4814841773823, 959.2056165097674, 892.7087582773138, 1247.249327572721, 1746.3100560106332, 1409.0750184699855, 1250.2705471796653, 2047.5594410804315, 980.2638600258078, 888.7237486257973, 508.00356725987785, 1029.7254713615903, 1139.6755967440913]"
