4mm,0.06881339655456849,0.07160079348566482,0.061378969481310636,0.061522385381769386,0.0574973330033216,0.07076791907931261,0.07300918205552902,0.06287450994301666,0.06388072127534615,0.06467194993754469,0.07163540146200324,0.07354000905845655,0.062317579975929384,0.07314231666400639,0.07413735862223768
5mm,0.06669955354318763,0.07076346421479059,0.06275253831209793,0.06348434457235828,0.06145824662052491,0.08037750361591554,0.0812753500129426,0.06093843941666141,0.06901257360502651,0.06715582810006261,0.07494151010640784,0.076540619303216,0.07064289272745357,0.07039953906650964,0.07411244337830655
8mm,0.06628521381719764,0.07078527325406485,0.0672491152297845,0.06485548351893086,0.06377101111561545,0.07843350453529013,0.08471144096857748,0.07148825491153399,0.07935055281540247,0.06707136268136281,0.07217299006604583,0.077363055226332,0.06945629213239736,0.07412248715398584,0.07006214082063006
10mm,0.07262436772707914,0.07575054632939285,0.07860541066873995,0.07647032877333795,0.06989646521232382,0.08338256248263545,0.08977686538341154,0.07282378501448354,0.08637780602354267,0.07555678870142822,0.08109480689349446,0.08710135818078046,0.07388758750824495,0.08630410032847471,0.08573212594769655
45mm,0.10264144647421226,0.10881608650118142,0.12359855636667273,0.0820805544237485,0.10346393713028859,0.10000473941745104,0.10252094026588775,0.11313097276345999,0.09073850089651068,0.09048488370236855,0.09832158464142358,0.0889380427979821,0.0883450117435532,0.10751443552801164,0.0925339802442673
